Nº chamada;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual
2020-10165351-7;07/04/2020 14:20;RUA DOUTOR MIGUEL GONTIJO, Nº 39 - CENTRO - BOM DESPACHO;-197.380.773;-452.522.461;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587 / 28735;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;07/04/2020 17:13
2020-10166380-0;07/04/2020 15:35;RUA CIRILO MACIEL, Nº 222 - CENTRO - LAGOA DA PRATA;-200.211.677;-455.463.013;Y02999 - OUTRAS OPERACAO COMBATE AO CRIME ORGANIZADO (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;26973;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;07/04/2020 18:44
2020-10167726-9;07/04/2020 17:17;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28586;Não;Não;Não;RAT;Classificada;08/04/2020 01:54
2020-10168203-6;07/04/2020 18:01;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;HT;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;07/04/2020 19:24
2020-10170402-5;07/04/2020 21:06;RUA MARANHAO, Nº 532 - LAGO AZUL - SAO GONCALO DO PARA;-199.767.275;-448.466.776;A07000 - COBERTURA POLICIAL (C) (Prioridade: 3 - Baixa);3 PEL/142 CIA PM/23 BPM/7 RPM;28086;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;07/04/2020 21:28
2020-10174720-2;08/04/2020 09:02;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TC.GOTELIP;Não;Não;Não;RAT;Classificada;08/04/2020 14:09
2020-10174820-7;08/04/2020 09:12;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;28075;Não;Não;Não;RAT;Classificada;08/04/2020 20:42
2020-10174890-2;08/04/2020 09:16;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;Y07005 - OPERACAO DE OCUPACAO DE PTOS DE ZONA QUENTE DE CRIMINALIDADE (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;MAJ-SIMOES / 21937 / CAPALISSON;Não;Não;Não;RAT;Classificada;08/04/2020 14:52
2020-10175037-9;08/04/2020 09:31;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;08/04/2020 14:50
2020-10175134-5;08/04/2020 09:40;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);7 RPM;TEN-CELSO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 12:58
2020-10175684-6;08/04/2020 10:33;RUA MINAS GERAIS, Nº 700 - CENTRO - BIQUINHAS;-187.815.633;-455.071.635;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20892;Não;Não;Não;RAT;Classificada;08/04/2020 14:50
2020-10176112-8;08/04/2020 11:13;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 402 - CENTRO - SERRA DA SAUDADE;;;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;RAT;Classificada;08/04/2020 14:50
2020-10176339-3;08/04/2020 11:35;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28072;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 13:59
2020-10176976-7;08/04/2020 12:52;RUA DEUSDETE ALVES SOUZA, Nº 585 - SANTO ANTONIO - ABAETE;-191.548.636;-454.537.599;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28588;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 19:18
2020-10177015-7;08/04/2020 13:00;PRACA GETULIO VARGAS, Nº S/N - CENTRO - SANTO ANTONIO DO MONTE;-200.858.443;-452.908.266;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;21228;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 18:14
2020-10177046-0;08/04/2020 13:04;PRACA ALEXANDRE LACERDA FILHO, Nº 289 - CENTRO - DORES DO INDAIA;-194.626.094;-456.050.469;A19099 - OUTROS TIPOS DE REUNIÃO (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;26057;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 14:50
2020-10177824-4;08/04/2020 14:13;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 14:49
2020-10178251-5;08/04/2020 14:42;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 19:18
2020-10179578-0;08/04/2020 16:15;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 17:52
2020-10180463-6;08/04/2020 17:21;AVENIDA PAULO LINS, Nº 233 - CENTRO - FORMIGA;-204.637.404;-454.314.488;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;WEKISLEI;Não;Não;Não;RAT;Classificada;08/04/2020 18:06
2020-10181391-2;08/04/2020 18:37;AVENIDA DOUTOR JUCA, Nº 580 - REALENGO - BOM DESPACHO;-197.420.618;-452.671.572;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28586;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 20:01
2020-10182278-5;08/04/2020 20:02;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;09/04/2020 04:44
2020-10182479-7;08/04/2020 20:17;RUA BOM JESUS, Nº 225 - NOSSA SENHORA DE LOURDES - FORMIGA;-204.748.143;-454.163.576;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;WEKISLEI;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 23:53
2020-10183259-6;08/04/2020 21:29;TRAVESSA JOAO DE PAULA FARIA, Nº 31 - MARINGA - FORMIGA;-204.345.058;-454.484.195;Y09999 - OUTROS POLICIAMENTO ESPECIAL (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TM-BRAVO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;09/04/2020 03:57
2020-10183386-3;08/04/2020 21:42;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.687.678;-456.078.036;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;26057;Não;Não;Não;RAT;Classificada;09/04/2020 04:43
2020-10183388-9;08/04/2020 21:42;RUA MARECHAL DEODORO, Nº 467 - SAGRADO CORACAO DE JESUS - FORMIGA;-204.600.416;-454.355.359;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TM-BRAVO;Não;Não;Não;RAT;Classificada;08/04/2020 23:53
2020-10183990-8;08/04/2020 22:37;AVENIDA DONA EUGENIA, Nº 538 - LAGOA - QUARTEL GERAL;-19.270.839;-455.545.136;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;09/04/2020 04:44
2020-10187497-6;09/04/2020 08:53;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:32
2020-10187696-2;09/04/2020 09:13;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:32
2020-10188762-0;09/04/2020 10:55;RUA JADER MOURA, Nº 235 - SIMAO DA CUNHA - ABAETE;-191.546.717;-45.443.148;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:31
2020-10188759-6;09/04/2020 10:56;PRACA DOS FERROVIARIOS, Nº S/N - ESPLANADA - DIVINOPOLIS;-201.520.627;-448.922.996;E01265 - ATENTAR CONTRA A SEGURANCA DE SERV. UTIL. PUBL (C) (Prioridade: 2 - Média);139 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;09/04/2020 12:28
2020-10190295-0;09/04/2020 13:51;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:31
2020-10190470-8;09/04/2020 14:06;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:31
2020-10190589-0;09/04/2020 14:18;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 29 - CENTRO - SERRA DA SAUDADE;-194.396.661;-457.908.549;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:32
2020-10191104-5;09/04/2020 14:54;RODOVIA MG 050, Km 202 - QUILOMBO - FORMIGA;-204.353.189;-45.452.762;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);2 PEL MAMB/7 CIA PM MAMB/BPM MAMB;29567;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;09/04/2020 15:04
2020-10191559-5;09/04/2020 15:26;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587;Não;Não;Não;RAT;Classificada;09/04/2020 17:04
2020-10194213-7;09/04/2020 18:37;AVENIDA DONA EUGENIA, Nº 176 - CENTRO - QUARTEL GERAL;-19.273.518;-455.571.284;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683 / 25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:33
2020-10194807-1;09/04/2020 19:24;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;T.SOCRATES;Não;Não;Não;RAT;Classificada;09/04/2020 23:48
2020-10194970-2;09/04/2020 19:35;RUA LUIZ MACHADO, Nº 100 - CENTRO - SERRA DA SAUDADE;-194.386.719;-457.946.161;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 03:55
2020-10196133-0;09/04/2020 21:07;AVENIDA FRANCISCO CAMPOS, Nº 390 - ESTRELA DO INDAIA;-195.223.068;-4.578.415;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 03:55
2020-10201878-3;10/04/2020 09:19;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587;Não;Não;Não;RAT;Classificada;10/04/2020 15:36
2020-10203678-5;10/04/2020 13:32;RUA CORONEL ALEXANDRE, Nº 177 - CENTRO - DORES DO INDAIA;-194.665.961;-456.070.724;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360 / 25683;Não;Não;Não;RAT;Classificada;10/04/2020 18:31
2020-10204170-6;10/04/2020 14:20;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;RAT;Classificada;10/04/2020 18:31
2020-10207162-4;10/04/2020 18:27;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:34
2020-10207891-4;10/04/2020 19:23;RUA LUIZ MACHADO, Nº 100 - CENTRO - SERRA DA SAUDADE;-194.386.719;-457.946.161;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;RAT;Classificada;10/04/2020 19:23
2020-10208593-1;10/04/2020 20:13;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;10/04/2020 20:14
2020-10209310-0;10/04/2020 21:07;RUA DOM PEDRO II, Nº 1155 - SAO JOAO - ABAETE;-191.496.375;-454.553.774;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 21:08
2020-10209745-3;10/04/2020 21:44;AVENIDA JONAS PIRES, Nº 100 - OSWALDO SOARES COSTA - DORES DO INDAIA;-19.471.011;-455.968.107;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;10/04/2020 21:45
2020-10213665-0;11/04/2020 07:11;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;29018;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;11/04/2020 13:29
2020-10214080-1;11/04/2020 08:03;AVENIDA ABILIO MACHADO, Nº 48 - SAGRADO CORACAO DE JESUS - FORMIGA;-204.612.688;-454.360.262;Y02999 - OUTRAS OPERACAO COMBATE AO CRIME ORGANIZADO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;21848 / 21933;Não;Não;Não;RAT;Classificada;11/04/2020 11:58
2020-10214088-3;11/04/2020 08:08;RUA LASSANCE CUNHA, Nº 79 - NOSSA SENHORA DE LOURDES - FORMIGA;-204.728.524;-454.246.498;Y07007 - OPERACAO PROTEJA SEU BAIRRO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;21933;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;11/04/2020 11:58
2020-10214300-6;11/04/2020 08:31;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;20071;Não;Sim;Não;RAT;Classificada;11/04/2020 16:31
2020-10214447-4;11/04/2020 09:01;AVENIDA VEREADOR JOSE HIGINO FILHO, Nº S/N - JOSE HONORATO DE CASTRO - FORMIGA;-204.745.999;-454.128.775;Y02999 - OUTRAS OPERACAO COMBATE AO CRIME ORGANIZADO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;21933;Não;Não;Não;RAT;Classificada;11/04/2020 11:58
2020-10215846-5;11/04/2020 12:00;RUA GETULIO VARGAS, Nº 477 - CENTRO - ARCOS;-202.871.567;-455.395.731;E99000 - OUTRAS INFRACOES C/A INCOLUMIDADE/PAZ PUBLICA (C) (Prioridade: 3 - Baixa);241 CIA PM/63 BPM/7 RPM;21031;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;11/04/2020 14:51
2020-10216568-0;11/04/2020 13:45;PRACA PCA WALDEMAR ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.689.994;-456.078.681;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;11/04/2020 16:10
2020-10219703-0;11/04/2020 18:12;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;11/04/2020 18:13
2020-10220761-3;11/04/2020 19:21;POVOADO ROCINHA, Nº S/N - CLAUDIO;-20.432.861;-44.731.028;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;21235;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;11/04/2020 19:31
2020-10220898-8;11/04/2020 19:30;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;11/04/2020 19:30
2020-10221207-0;11/04/2020 19:54;RUA MOACIR JOSE LEITE, Nº 201 - SANTA CLARA - DIVINOPOLIS;-201.274.038;-448.819.956;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28879;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;11/04/2020 21:02
2020-10221664-2;11/04/2020 20:24;RUA LUIZ MACHADO, Nº 50 - CENTRO - SERRA DA SAUDADE;-194.391.605;-457.935.351;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;11/04/2020 20:28
2020-10221753-0;11/04/2020 20:29;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;11/04/2020 20:29
2020-10228180-4;12/04/2020 06:22;RUA AIMORES, Nº 506 - SAO JOSE - DORES DO INDAIA;-194.525.227;-45.590.916;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;12/04/2020 18:03
2020-10230705-9;12/04/2020 13:08;RUA NILO MACIEL, Nº 241 - PONTE FUNDA - DIVINOPOLIS;-201.563.125;-448.623.781;A02000 - ATRITO VERBAL (C) (Prioridade: 3 - Baixa);142 CIA PM/23 BPM/7 RPM;28693-PV / 28641;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;12/04/2020 15:23
2020-10232739-1;12/04/2020 16:24;AVENIDA DOUTOR GUIDO, Nº 609 - CENTRO - ABAETE;-191.557.986;-454.489.883;B01139 - DIFAMACAO (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;13/04/2020 09:38
2020-10233925-1;12/04/2020 18:02;RUA LUIZ MACHADO, Nº 53 - CENTRO - SERRA DA SAUDADE;-194.392.911;-457.936.187;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20980;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;13/04/2020 09:36
2020-10235023-6;12/04/2020 19:25;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;13/04/2020 09:55
2020-10236584-9;12/04/2020 21:29;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.687.678;-456.078.036;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;13/04/2020 09:55
