Código Grupo Tipo Material;Descrição Longa Grupo Tipo Material;Código Tipo Material;Descrição Longa Tipo Material;Descrição Longa Unidade Medida;Valor
5100;COCAINA;5102;PASTA DE COCAINA;PREENCHIMENTO OPCIONAL;1
5100;COCAINA;5103;COCAINA EM PO;LITRO;1000
5100;COCAINA;5103;COCAINA EM PO;MILIGRAMA;0.001
5100;COCAINA;5103;COCAINA EM PO;GRAMA;1
5100;COCAINA;5103;COCAINA EM PO;QUILOGRAMA;1000
5100;COCAINA;5103;COCAINA EM PO;UNIDADE;1
5100;COCAINA;5103;COCAINA EM PO;DUZIA;12
5100;COCAINA;5103;COCAINA EM PO;CENTO;100
5100;COCAINA;5103;COCAINA EM PO;MILHEIRO;1000
5100;COCAINA;5103;COCAINA EM PO;PREENCHIMENTO OPCIONAL;1
5100;COCAINA;5199;OUTROS - COCAINA;MILIMETRO;10
5100;COCAINA;5199;OUTROS - COCAINA;LITRO;1000
5100;COCAINA;5199;OUTROS - COCAINA;QUILATE;1
5100;COCAINA;5199;OUTROS - COCAINA;MILIGRAMA;0.001
5100;COCAINA;5199;OUTROS - COCAINA;GRAMA;1
5100;COCAINA;5199;OUTROS - COCAINA;QUILOGRAMA;1000
5100;COCAINA;5199;OUTROS - COCAINA;UNIDADE;1
5100;COCAINA;5199;OUTROS - COCAINA;DUZIA;12
5100;COCAINA;5199;OUTROS - COCAINA;CENTO;100
5100;COCAINA;5199;OUTROS - COCAINA;MILHEIRO;1000
5100;COCAINA;5199;OUTROS - COCAINA;PREENCHIMENTO OPCIONAL;1
5200;CRACK;5201;CRACK EM PEDRAS;MILIMETRO;10
5200;CRACK;5201;CRACK EM PEDRAS;CENTIMETRO;1
5200;CRACK;5201;CRACK EM PEDRAS;QUILATE;1
5200;CRACK;5201;CRACK EM PEDRAS;MILIGRAMA;0.001
5200;CRACK;5201;CRACK EM PEDRAS;GRAMA;1
5200;CRACK;5201;CRACK EM PEDRAS;QUILOGRAMA;1000
5200;CRACK;5201;CRACK EM PEDRAS;UNIDADE;1
5200;CRACK;5201;CRACK EM PEDRAS;DUZIA;12
5200;CRACK;5201;CRACK EM PEDRAS;CENTO;100
5200;CRACK;5201;CRACK EM PEDRAS;MILHEIRO;1000
5200;CRACK;5201;CRACK EM PEDRAS;PREENCHIMENTO OPCIONAL;1
5200;CRACK;5202;CRACK EM QUILOGRAMAS;MILIGRAMA;0.001
5200;CRACK;5202;CRACK EM QUILOGRAMAS;GRAMA;1
5200;CRACK;5202;CRACK EM QUILOGRAMAS;QUILOGRAMA;1000
5200;CRACK;5202;CRACK EM QUILOGRAMAS;UNIDADE;1
5200;CRACK;5202;CRACK EM QUILOGRAMAS;PREENCHIMENTO OPCIONAL;1
5200;CRACK;5299;OUTROS - CRACK;CENTIMETRO;1
5200;CRACK;5299;OUTROS - CRACK;MILIGRAMA;0.001
5200;CRACK;5299;OUTROS - CRACK;GRAMA;1
5200;CRACK;5299;OUTROS - CRACK;QUILOGRAMA;1000
5200;CRACK;5299;OUTROS - CRACK;UNIDADE;1
5200;CRACK;5299;OUTROS - CRACK;DUZIA;12
5200;CRACK;5299;OUTROS - CRACK;CENTO;100
5200;CRACK;5299;OUTROS - CRACK;MILHEIRO;1000
5200;CRACK;5299;OUTROS - CRACK;PREENCHIMENTO OPCIONAL;1
5300;HAXIXE;5301;HAXIXE EM BOLA;MILIGRAMA;0.001
5300;HAXIXE;5301;HAXIXE EM BOLA;GRAMA;1
5300;HAXIXE;5301;HAXIXE EM BOLA;UNIDADE;1
5300;HAXIXE;5301;HAXIXE EM BOLA;DUZIA;12
5300;HAXIXE;5301;HAXIXE EM BOLA;PREENCHIMENTO OPCIONAL;1
5300;HAXIXE;5302;HAXIXE EM TABLETE (QUILOGRAMA);GRAMA;1
5300;HAXIXE;5302;HAXIXE EM TABLETE (QUILOGRAMA);UNIDADE;1
5300;HAXIXE;5302;HAXIXE EM TABLETE (QUILOGRAMA);PREENCHIMENTO OPCIONAL;1
5300;HAXIXE;5399;OUTROS - HAXIXE;GRAMA;1
5300;HAXIXE;5399;OUTROS - HAXIXE;UNIDADE;1
5300;HAXIXE;5399;OUTROS - HAXIXE;DUZIA;12
5300;HAXIXE;5399;OUTROS - HAXIXE;PREENCHIMENTO OPCIONAL;1
5400;LSD;5499;OUTROS - LSD;UNIDADE;1
5400;LSD;5499;OUTROS - LSD;DUZIA;12
5400;LSD;5499;OUTROS - LSD;PREENCHIMENTO OPCIONAL;1
5500;INALAVEIS;5501;CLOROFORMIO;LITRO;1000
5500;INALAVEIS;5501;CLOROFORMIO;UNIDADE;1
5500;INALAVEIS;5501;CLOROFORMIO;PREENCHIMENTO OPCIONAL;1
5500;INALAVEIS;5502;COLA DE SAPATEIRO;GRAMA;1
5500;INALAVEIS;5502;COLA DE SAPATEIRO;UNIDADE;1
5500;INALAVEIS;5502;COLA DE SAPATEIRO;PREENCHIMENTO OPCIONAL;1
5500;INALAVEIS;5503;LANCA-PERFUME;LITRO;1000
5500;INALAVEIS;5503;LANCA-PERFUME;UNIDADE;1
5500;INALAVEIS;5503;LANCA-PERFUME;DUZIA;12
5500;INALAVEIS;5503;LANCA-PERFUME;PREENCHIMENTO OPCIONAL;1
5500;INALAVEIS;5504;LOLO;MILIMETRO;50
5500;INALAVEIS;5504;LOLO;LITRO;1000
5500;INALAVEIS;5504;LOLO;MILIGRAMA;0.001
5500;INALAVEIS;5504;LOLO;UNIDADE;1
5500;INALAVEIS;5504;LOLO;PREENCHIMENTO OPCIONAL;1
5500;INALAVEIS;5505;THINNER;LITRO;1000
5500;INALAVEIS;5505;THINNER;MILIGRAMA;0.001
5500;INALAVEIS;5505;THINNER;UNIDADE;1
5500;INALAVEIS;5505;THINNER;PREENCHIMENTO OPCIONAL;1
5500;INALAVEIS;5599;OUTROS - INALAVEIS;MILIMETRO;100
5500;INALAVEIS;5599;OUTROS - INALAVEIS;LITRO;1000
5500;INALAVEIS;5599;OUTROS - INALAVEIS;GRAMA;1
5500;INALAVEIS;5599;OUTROS - INALAVEIS;UNIDADE;1
5500;INALAVEIS;5599;OUTROS - INALAVEIS;DUZIA;12
5500;INALAVEIS;5599;OUTROS - INALAVEIS;PREENCHIMENTO OPCIONAL;1
5600;MACONHA;5601;BUCHA DE MACONHA;MILIMETRO;1
5600;MACONHA;5601;BUCHA DE MACONHA;CENTIMETRO;1
5600;MACONHA;5601;BUCHA DE MACONHA;METRO QUADRADO;1
5600;MACONHA;5601;BUCHA DE MACONHA;METRO CUBICO;1
5600;MACONHA;5601;BUCHA DE MACONHA;ESTEREO;1
5600;MACONHA;5601;BUCHA DE MACONHA;QUILATE;1
5600;MACONHA;5601;BUCHA DE MACONHA;MILIGRAMA;0.001
5600;MACONHA;5601;BUCHA DE MACONHA;GRAMA;1
5600;MACONHA;5601;BUCHA DE MACONHA;QUILOGRAMA;1000
5600;MACONHA;5601;BUCHA DE MACONHA;ARROBA;15000
5600;MACONHA;5601;BUCHA DE MACONHA;UNIDADE;1
5600;MACONHA;5601;BUCHA DE MACONHA;DUZIA;12
5600;MACONHA;5601;BUCHA DE MACONHA;CENTO;100
5600;MACONHA;5601;BUCHA DE MACONHA;MILHEIRO;1000
5600;MACONHA;5601;BUCHA DE MACONHA;PREENCHIMENTO OPCIONAL;1
5600;MACONHA;5602;CIGARRO DE MACONHA;CENTIMETRO;1
5600;MACONHA;5602;CIGARRO DE MACONHA;ARE;1000
5600;MACONHA;5602;CIGARRO DE MACONHA;ESTEREO;1
5600;MACONHA;5602;CIGARRO DE MACONHA;MILIGRAMA;0.001
5600;MACONHA;5602;CIGARRO DE MACONHA;GRAMA;1
5600;MACONHA;5602;CIGARRO DE MACONHA;UNIDADE;1
5600;MACONHA;5602;CIGARRO DE MACONHA;DUZIA;12
5600;MACONHA;5602;CIGARRO DE MACONHA;PREENCHIMENTO OPCIONAL;1
5600;MACONHA;5603;PLANTACAO (PE) DE MACONHA;CENTIMETRO;1
5600;MACONHA;5603;PLANTACAO (PE) DE MACONHA;METRO;100
5600;MACONHA;5603;PLANTACAO (PE) DE MACONHA;UNIDADE;1
5600;MACONHA;5603;PLANTACAO (PE) DE MACONHA;DUZIA;12
5600;MACONHA;5603;PLANTACAO (PE) DE MACONHA;CENTO;100
5600;MACONHA;5603;PLANTACAO (PE) DE MACONHA;PREENCHIMENTO OPCIONAL;1
5600;MACONHA;5604;MACONHA PRENSADA (BARRA / TABLETE);MILIMETRO;800
5600;MACONHA;5604;MACONHA PRENSADA (BARRA / TABLETE);CENTIMETRO;1
5600;MACONHA;5604;MACONHA PRENSADA (BARRA / TABLETE);QUILATE;1
5600;MACONHA;5604;MACONHA PRENSADA (BARRA / TABLETE);MILIGRAMA;0.001
5600;MACONHA;5604;MACONHA PRENSADA (BARRA / TABLETE);GRAMA;1
5600;MACONHA;5604;MACONHA PRENSADA (BARRA / TABLETE);QUILOGRAMA;1000
5600;MACONHA;5604;MACONHA PRENSADA (BARRA / TABLETE);TONELADA;100000
5600;MACONHA;5604;MACONHA PRENSADA (BARRA / TABLETE);UNIDADE;1
5600;MACONHA;5604;MACONHA PRENSADA (BARRA / TABLETE);DUZIA;12
5600;MACONHA;5604;MACONHA PRENSADA (BARRA / TABLETE);CENTO;100
5600;MACONHA;5604;MACONHA PRENSADA (BARRA / TABLETE);MILHEIRO;1000
5600;MACONHA;5604;MACONHA PRENSADA (BARRA / TABLETE);PREENCHIMENTO OPCIONAL;1
5600;MACONHA;5605;SEMENTE DE MACONHA;MILIGRAMA;0.001
5600;MACONHA;5605;SEMENTE DE MACONHA;GRAMA;1
5600;MACONHA;5605;SEMENTE DE MACONHA;UNIDADE;1
5600;MACONHA;5605;SEMENTE DE MACONHA;DUZIA;12
5600;MACONHA;5605;SEMENTE DE MACONHA;PREENCHIMENTO OPCIONAL;1
5600;MACONHA;5699;OUTROS - MACONHA;MILIMETRO;10
5600;MACONHA;5699;OUTROS - MACONHA;CENTIMETRO;1
5600;MACONHA;5699;OUTROS - MACONHA;METRO;100
5600;MACONHA;5699;OUTROS - MACONHA;METRO CUBICO;10
5600;MACONHA;5699;OUTROS - MACONHA;LITRO;1000
5600;MACONHA;5699;OUTROS - MACONHA;QUILATE;1
5600;MACONHA;5699;OUTROS - MACONHA;MILIGRAMA;0.001
5600;MACONHA;5699;OUTROS - MACONHA;GRAMA;1
5600;MACONHA;5699;OUTROS - MACONHA;QUILOGRAMA;1000
5600;MACONHA;5699;OUTROS - MACONHA;UNIDADE;1
5600;MACONHA;5699;OUTROS - MACONHA;DUZIA;12
5600;MACONHA;5699;OUTROS - MACONHA;CENTO;100
5600;MACONHA;5699;OUTROS - MACONHA;MILHEIRO;1000
5600;MACONHA;5699;OUTROS - MACONHA;PREENCHIMENTO OPCIONAL;1
5700;MEDICAMENTOS / SINTETICOS;5701;ARTANE;UNIDADE;1
5700;MEDICAMENTOS / SINTETICOS;5701;ARTANE;PREENCHIMENTO OPCIONAL;1
5700;MEDICAMENTOS / SINTETICOS;5702;DIAZEPAN;CENTIMETRO;1
5700;MEDICAMENTOS / SINTETICOS;5702;DIAZEPAN;LITRO;1000
5700;MEDICAMENTOS / SINTETICOS;5702;DIAZEPAN;MILIGRAMA;0.001
5700;MEDICAMENTOS / SINTETICOS;5702;DIAZEPAN;UNIDADE;1
5700;MEDICAMENTOS / SINTETICOS;5702;DIAZEPAN;DUZIA;12
5700;MEDICAMENTOS / SINTETICOS;5702;DIAZEPAN;PREENCHIMENTO OPCIONAL;1
5700;MEDICAMENTOS / SINTETICOS;5703;DIEMPAX;UNIDADE;1
5700;MEDICAMENTOS / SINTETICOS;5703;DIEMPAX;PREENCHIMENTO OPCIONAL;1
5700;MEDICAMENTOS / SINTETICOS;5704;ECSTASY / MDMA;GRAMA;1
5700;MEDICAMENTOS / SINTETICOS;5704;ECSTASY / MDMA;UNIDADE;1
5700;MEDICAMENTOS / SINTETICOS;5704;ECSTASY / MDMA;DUZIA;12
5700;MEDICAMENTOS / SINTETICOS;5704;ECSTASY / MDMA;CENTO;100
5700;MEDICAMENTOS / SINTETICOS;5704;ECSTASY / MDMA;MILHEIRO;1000
5700;MEDICAMENTOS / SINTETICOS;5704;ECSTASY / MDMA;PREENCHIMENTO OPCIONAL;1
5700;MEDICAMENTOS / SINTETICOS;5705;INIBEX;UNIDADE;1
5700;MEDICAMENTOS / SINTETICOS;5705;INIBEX;PREENCHIMENTO OPCIONAL;1
5700;MEDICAMENTOS / SINTETICOS;5706;ROHYPNOL;UNIDADE;1
5700;MEDICAMENTOS / SINTETICOS;5706;ROHYPNOL;PREENCHIMENTO OPCIONAL;1
5700;MEDICAMENTOS / SINTETICOS;5707;XAROPE;CENTIMETRO;1
5700;MEDICAMENTOS / SINTETICOS;5707;XAROPE;METRO;100
5700;MEDICAMENTOS / SINTETICOS;5707;XAROPE;LITRO;1000
5700;MEDICAMENTOS / SINTETICOS;5707;XAROPE;MILIGRAMA;0.001
5700;MEDICAMENTOS / SINTETICOS;5707;XAROPE;QUILOGRAMA;1000
5700;MEDICAMENTOS / SINTETICOS;5707;XAROPE;UNIDADE;1
5700;MEDICAMENTOS / SINTETICOS;5707;XAROPE;DUZIA;12
5700;MEDICAMENTOS / SINTETICOS;5707;XAROPE;PREENCHIMENTO OPCIONAL;1
5700;MEDICAMENTOS / SINTETICOS;5799;OUTROS - MEDICAMENTOS / SINTETICOS;MILIMETRO;5
5700;MEDICAMENTOS / SINTETICOS;5799;OUTROS - MEDICAMENTOS / SINTETICOS;CENTIMETRO;1
5700;MEDICAMENTOS / SINTETICOS;5799;OUTROS - MEDICAMENTOS / SINTETICOS;ARE;1000
5700;MEDICAMENTOS / SINTETICOS;5799;OUTROS - MEDICAMENTOS / SINTETICOS;METRO CUBICO;5
5700;MEDICAMENTOS / SINTETICOS;5799;OUTROS - MEDICAMENTOS / SINTETICOS;LITRO;1000
5700;MEDICAMENTOS / SINTETICOS;5799;OUTROS - MEDICAMENTOS / SINTETICOS;ESTEREO;1
5700;MEDICAMENTOS / SINTETICOS;5799;OUTROS - MEDICAMENTOS / SINTETICOS;QUILATE;1
5700;MEDICAMENTOS / SINTETICOS;5799;OUTROS - MEDICAMENTOS / SINTETICOS;MILIGRAMA;0.001
5700;MEDICAMENTOS / SINTETICOS;5799;OUTROS - MEDICAMENTOS / SINTETICOS;GRAMA;1
5700;MEDICAMENTOS / SINTETICOS;5799;OUTROS - MEDICAMENTOS / SINTETICOS;QUILOGRAMA;1000
5700;MEDICAMENTOS / SINTETICOS;5799;OUTROS - MEDICAMENTOS / SINTETICOS;UNIDADE;1
5700;MEDICAMENTOS / SINTETICOS;5799;OUTROS - MEDICAMENTOS / SINTETICOS;DUZIA;12
5700;MEDICAMENTOS / SINTETICOS;5799;OUTROS - MEDICAMENTOS / SINTETICOS;CENTO;100
5700;MEDICAMENTOS / SINTETICOS;5799;OUTROS - MEDICAMENTOS / SINTETICOS;MILHEIRO;1000
5700;MEDICAMENTOS / SINTETICOS;5799;OUTROS - MEDICAMENTOS / SINTETICOS;PREENCHIMENTO OPCIONAL;1
5800;MERLA;5800;MERLA;GRAMA;1
5800;MERLA;5800;MERLA;UNIDADE;1
5800;MERLA;5800;MERLA;PREENCHIMENTO OPCIONAL;1
5900;OPIACEOS;5901;HEROINA;GRAMA;1
5900;OPIACEOS;5901;HEROINA;UNIDADE;1
5900;OPIACEOS;5901;HEROINA;PREENCHIMENTO OPCIONAL;1
5900;OPIACEOS;5902;MORFINA;MILIGRAMA;0.001
5900;OPIACEOS;5902;MORFINA;UNIDADE;1
5900;OPIACEOS;5902;MORFINA;PREENCHIMENTO OPCIONAL;1
5900;OPIACEOS;5903;OPIO;UNIDADE;1
5900;OPIACEOS;5903;OPIO;PREENCHIMENTO OPCIONAL;1
5900;OPIACEOS;5999;OUTROS - OPIACEOS;LITRO;1000
5900;OPIACEOS;5999;OUTROS - OPIACEOS;QUILATE;1
5900;OPIACEOS;5999;OUTROS - OPIACEOS;GRAMA;1
5900;OPIACEOS;5999;OUTROS - OPIACEOS;UNIDADE;1
5900;OPIACEOS;5999;OUTROS - OPIACEOS;PREENCHIMENTO OPCIONAL;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6001;DIPLOMA;CENTIMETRO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6001;DIPLOMA;QUILOMETRO;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6001;DIPLOMA;METRO QUADRADO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6001;DIPLOMA;UNIDADE;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6001;DIPLOMA;DUZIA;12
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6001;DIPLOMA;MILHEIRO;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6001;DIPLOMA;PREENCHIMENTO OPCIONAL;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6002;CARTAO DO CIDADAO;CENTIMETRO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6002;CARTAO DO CIDADAO;METRO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6002;CARTAO DO CIDADAO;METRO QUADRADO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6002;CARTAO DO CIDADAO;QUILOGRAMA;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6002;CARTAO DO CIDADAO;UNIDADE;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6002;CARTAO DO CIDADAO;DUZIA;12
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6002;CARTAO DO CIDADAO;CENTO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6002;CARTAO DO CIDADAO;PREENCHIMENTO OPCIONAL;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6003;PIS - PROGRAMA DE INTEGRACAO SOCIAL;CENTIMETRO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6003;PIS - PROGRAMA DE INTEGRACAO SOCIAL;METRO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6003;PIS - PROGRAMA DE INTEGRACAO SOCIAL;UNIDADE;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6003;PIS - PROGRAMA DE INTEGRACAO SOCIAL;DUZIA;12
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6003;PIS - PROGRAMA DE INTEGRACAO SOCIAL;PREENCHIMENTO OPCIONAL;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6004;CERTIDAO DE CASAMENTO;CENTIMETRO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6004;CERTIDAO DE CASAMENTO;METRO QUADRADO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6004;CERTIDAO DE CASAMENTO;UNIDADE;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6004;CERTIDAO DE CASAMENTO;PREENCHIMENTO OPCIONAL;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6005;CERTIDAO DE NASCIMENTO;CENTIMETRO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6005;CERTIDAO DE NASCIMENTO;METRO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6005;CERTIDAO DE NASCIMENTO;UNIDADE;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6005;CERTIDAO DE NASCIMENTO;PREENCHIMENTO OPCIONAL;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6006;CARTAO NACIONAL DE SAUDE;CENTIMETRO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6006;CARTAO NACIONAL DE SAUDE;METRO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6006;CARTAO NACIONAL DE SAUDE;QUILOMETRO;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6006;CARTAO NACIONAL DE SAUDE;QUILOGRAMA;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6006;CARTAO NACIONAL DE SAUDE;UNIDADE;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6006;CARTAO NACIONAL DE SAUDE;DUZIA;12
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6006;CARTAO NACIONAL DE SAUDE;CENTO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6006;CARTAO NACIONAL DE SAUDE;MILHEIRO;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6006;CARTAO NACIONAL DE SAUDE;PREENCHIMENTO OPCIONAL;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6007;CARTAO DE ALIMENTACAO/REFEICAO;CENTIMETRO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6007;CARTAO DE ALIMENTACAO/REFEICAO;METRO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6007;CARTAO DE ALIMENTACAO/REFEICAO;QUILOMETRO;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6007;CARTAO DE ALIMENTACAO/REFEICAO;QUILATE;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6007;CARTAO DE ALIMENTACAO/REFEICAO;QUILOGRAMA;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6007;CARTAO DE ALIMENTACAO/REFEICAO;UNIDADE;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6007;CARTAO DE ALIMENTACAO/REFEICAO;DUZIA;12
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6007;CARTAO DE ALIMENTACAO/REFEICAO;CENTO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6007;CARTAO DE ALIMENTACAO/REFEICAO;MILHEIRO;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6007;CARTAO DE ALIMENTACAO/REFEICAO;PREENCHIMENTO OPCIONAL;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6008;CARTAO DE PLANO DE SAUDE;CENTIMETRO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6008;CARTAO DE PLANO DE SAUDE;METRO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6008;CARTAO DE PLANO DE SAUDE;METRO QUADRADO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6008;CARTAO DE PLANO DE SAUDE;QUILOGRAMA;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6008;CARTAO DE PLANO DE SAUDE;UNIDADE;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6008;CARTAO DE PLANO DE SAUDE;DUZIA;12
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6008;CARTAO DE PLANO DE SAUDE;CENTO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6008;CARTAO DE PLANO DE SAUDE;MILHEIRO;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6008;CARTAO DE PLANO DE SAUDE;PREENCHIMENTO OPCIONAL;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6009;CARTAO VALE-TRANSPORTE;CENTIMETRO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6009;CARTAO VALE-TRANSPORTE;METRO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6009;CARTAO VALE-TRANSPORTE;QUILOMETRO;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6009;CARTAO VALE-TRANSPORTE;METRO QUADRADO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6009;CARTAO VALE-TRANSPORTE;QUILOGRAMA;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6009;CARTAO VALE-TRANSPORTE;UNIDADE;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6009;CARTAO VALE-TRANSPORTE;DUZIA;12
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6009;CARTAO VALE-TRANSPORTE;CENTO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6009;CARTAO VALE-TRANSPORTE;MILHEIRO;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6009;CARTAO VALE-TRANSPORTE;PREENCHIMENTO OPCIONAL;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6010;CRACHA DE IDENTIFICACAO;CENTIMETRO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6010;CRACHA DE IDENTIFICACAO;METRO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6010;CRACHA DE IDENTIFICACAO;QUILOMETRO;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6010;CRACHA DE IDENTIFICACAO;METRO QUADRADO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6010;CRACHA DE IDENTIFICACAO;LITRO;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6010;CRACHA DE IDENTIFICACAO;QUILOGRAMA;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6010;CRACHA DE IDENTIFICACAO;UNIDADE;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6010;CRACHA DE IDENTIFICACAO;DUZIA;12
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6010;CRACHA DE IDENTIFICACAO;CENTO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6010;CRACHA DE IDENTIFICACAO;MILHEIRO;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6010;CRACHA DE IDENTIFICACAO;PREENCHIMENTO OPCIONAL;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6011;CREDENCIAL DE ESTACIONAMENTO PARA IDOSOS;CENTIMETRO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6011;CREDENCIAL DE ESTACIONAMENTO PARA IDOSOS;METRO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6011;CREDENCIAL DE ESTACIONAMENTO PARA IDOSOS;UNIDADE;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6011;CREDENCIAL DE ESTACIONAMENTO PARA IDOSOS;PREENCHIMENTO OPCIONAL;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6012;CARTAO PASSE ESCOLAR OU PASSE LIVRE;CENTIMETRO;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6012;CARTAO PASSE ESCOLAR OU PASSE LIVRE;METRO;100
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6012;CARTAO PASSE ESCOLAR OU PASSE LIVRE;QUILOMETRO;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6012;CARTAO PASSE ESCOLAR OU PASSE LIVRE;QUILOGRAMA;1000
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6012;CARTAO PASSE ESCOLAR OU PASSE LIVRE;UNIDADE;1
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6012;CARTAO PASSE ESCOLAR OU PASSE LIVRE;DUZIA;12
6000;OUTROS OBJETOS PESSOAIS/IDENTIFICACAO;6012;CARTAO PASSE ESCOLAR OU PASSE LIVRE;CENTO;100
