MUNICIPIO;VALIDADOR;VALIDADOR_TIPO;CIA_BASE;BAIRRO;TIPO;SETOR;SUBSETOR;COD_SETOR;OBSERVACAO
DIVINOPOLIS;2018-014084668-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-014911817-001;N_RAT;53ª CIA PM;ORION;URBANO;ALTO GOIAS;IPIRANGA;23.53.2;
DIVINOPOLIS;2018-014938590-001;N_RAT;139ª CIA PM;PLANALTO;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-015004410-001;N_RAT;139ª CIA PM;PLANALTO;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-015045499-001;N_RAT;53ª CIA PM;ORION;URBANO;ALTO GOIAS;IPIRANGA;23.53.2;
DIVINOPOLIS;2018-015422067-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-016491748-001;N_RAT;53ª CIA PM;ORION;URBANO;ALTO GOIAS;IPIRANGA;23.53.2;
DIVINOPOLIS;2018-016524802-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-018251763-001;N_RAT;142ª CIA PM;49;RURAL;PORTO VELHO;VALE DO SOL;23.142.1;BR 494 KM 41
DIVINOPOLIS;2018-018377231-001;N_RAT;139ª CIA PM;CATALAO;URBANO;SAO JOSE;CATALAO;23.139.1;
DIVINOPOLIS;2018-018613543-001;N_RAT;139ª CIA PM;QUINTINO;URBANO;PLANALTO;QUINTINO;23.139.2;
DIVINOPOLIS;2018-018627127-001;N_RAT;53ª CIA PM;ORION;URBANO;ALTO GOIAS;IPIRANGA;23.53.2;
DIVINOPOLIS;2018-018826993-001;N_RAT;53ª CIA PM;SANTO ANTONIO;URBANO;ALTO GOIAS;IPIRANGA;23.53.2;
DIVINOPOLIS;2018-018838615-001;N_RAT;53ª CIA PM;SANTO ANTONIO;URBANO;ALTO GOIAS;IPIRANGA;23.53.2;
DIVINOPOLIS;2018-019576735-001;N_RAT;139ª CIA PM;JARD BETANIA;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-019785230-001;N_RAT;139ª CIA PM;JARD BETANIA;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-019890922-001;N_RAT;139ª CIA PM;FORTALEZA;RURAL;PLANALTO;ERMIDA;23.139.2;BR 494
DIVINOPOLIS;2018-020570204-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-021210699-001;N_RAT;139ª CIA PM;FORTALEZA;RURAL;PLANALTO;ERMIDA;23.139.2;BR 494 // KM 14
DIVINOPOLIS;2018-021434740-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-022853031-001;N_RAT;139ª CIA PM;JARD BETANIA;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-022926624-001;N_RAT;53ª CIA PM;ORION;URBANO;ALTO GOIAS;IPIRANGA;23.53.2;
DIVINOPOLIS;2018-023072090-001;N_RAT;139ª CIA PM;PLANALTO;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-023129715-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-025479681-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-025483727-001;N_RAT;142ª CIA PM;ICARAI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;2018-025956817-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-026470910-001;N_RAT;139ª CIA PM;FORTALEZA;RURAL;PLANALTO;ERMIDA;23.139.2;BR 494
DIVINOPOLIS;2018-026901699-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-027900271-001;N_RAT;142ª CIA PM;PORTO VELHO;URBANO;PORTO VELHO;INTERLAGOS;23.142.1;
DIVINOPOLIS;2018-028128431-001;N_RAT;139ª CIA PM;JARD BETANIA;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-028925389-001;N_RAT;139ª CIA PM;JARD BETANIA;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-029062480-001;N_RAT;139ª CIA PM;JARD BETANIA;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-029239660-001;N_RAT;139ª CIA PM;JARD BETANIA;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-029665952-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-029887717-001;N_RAT;139ª CIA PM;BELVEDERE;URBANO;SAO JOSE;BELVEDERE;23.139.1;
DIVINOPOLIS;2018-031046986-001;N_RAT;139ª CIA PM;FORTALEZA;RURAL;PLANALTO;ERMIDA;23.139.2;BR 494 // KM 27
DIVINOPOLIS;2018-031078141-001;N_RAT;139ª CIA PM;FORTALEZA;RURAL;PLANALTO;ERMIDA;23.139.2;BR 494 // KM 27
DIVINOPOLIS;2018-032176920-001;N_RAT;139ª CIA PM;JARD BETANIA;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-032974135-001;N_RAT;139ª CIA PM;JARD BETANIA;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-033568155-001;N_RAT;139ª CIA PM;PLANALTO;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-033599394-001;N_RAT;139ª CIA PM;FORTALEZA;RURAL;PLANALTO;ERMIDA;23.139.2;BR 494 // KM 41
DIVINOPOLIS;2018-034129870-001;N_RAT;139ª CIA PM;PLANALTO;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-034741137-001;N_RAT;139ª CIA PM;PLANALTO;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-034943050-001;N_RAT;139ª CIA PM;CATALAO;URBANO;SAO JOSE;CATALAO;23.139.1;
DIVINOPOLIS;2018-035343861-001;N_RAT;139ª CIA PM;FORTALEZA;RURAL;PLANALTO;ERMIDA;23.139.2;BR 494 // KM 41
DIVINOPOLIS;2018-035775994-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-037943507-001;N_RAT;139ª CIA PM;PLANALTO;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-038074354-001;N_RAT;139ª CIA PM;FORTALEZA;RURAL;PLANALTO;ERMIDA;23.139.2;BR 494 // KM 08
DIVINOPOLIS;2018-038247066-001;N_RAT;139ª CIA PM;FLOREMIDA;RURAL;PLANALTO;ERMIDA;23.139.2;
DIVINOPOLIS;2018-038811390-001;N_RAT;139ª CIA PM;PLANALTO;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-039076310-001;N_RAT;139ª CIA PM;PLANALTO;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-039926100-001;N_RAT;139ª CIA PM;PLANALTO;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-042824547-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-045581313-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-047547878-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-047791780-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-049528469-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-050925422-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-051222133-001;N_RAT;139ª CIA PM;JARD BETANIA;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-051857654-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-052345172-001;N_RAT;139ª CIA PM;JARDIM BETANIA;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2018-053169583-001;N_RAT;53ª CIA PM;ORION;URBANO;ALTO GOIAS;LP PEREIRA;23.53.2;
DIVINOPOLIS;2018-053485321-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-053560220-001;N_RAT;139ª CIA PM;JARDIM REAL;URBANO;PLANALTO;QUINTINO;23.139.2;MG 050 / KM 86
DIVINOPOLIS;2018-053637300-001;N_RAT;142ª CIA PM;CHACARAS BEIRA RIO;RURAL;PORTO VELHO;VALE DO SOL;23.142.1;
DIVINOPOLIS;2018-056860667-001;N_RAT;142ª CIA PM;PORTO VELHO;URBANO;PORTO VELHO;INTERLAGOS;23.142.1;
DIVINOPOLIS;2018-057831411-001;N_RAT;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;COBRE;LOGRADOURO_NAO_CAD;142ª CIA PM;NITEROI;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;ORION;LOGRADOURO;142ª CIA PM;MANGABEIRAS;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;MILAO;LOGRADOURO;142ª CIA PM;VILA ROSEIRAS;URBANO;PORTO VELHO;VALE DO SOL;23.142.1;
DIVINOPOLIS;IPATINGA;LOGRADOURO;139ª CIA PM;PLANALTO;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;2019-010939464-001;N_RAT;142ª CIA PM;JARDIM CANDIDES;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;SAO LUCAS;BAIRRO_NAO_CAD;142ª CIA PM;SAO LUCAS;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;ILIDIO JOSE DA FONSECA;LOGRADOURO_NAO_CAD;142ª CIA PM;SAO LUCAS;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;JOSE CIRILO ALVES;LOGRADOURO_NAO_CAD;142ª CIA PM;NACOES;URBANO;PORTO VELHO;INTERLAGOS;23.142.1;
DIVINOPOLIS;EDER LUIS DE FARIA;LOGRADOURO;142ª CIA PM;MANOEL VALINHAS;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;2019-002147529-001;N_REDS;142ª CIA PM;PORTO VELHO;URBANO;PORTO VELHO;INTERLAGOS;23.142.1;
DIVINOPOLIS;VICENTE MATEUS DA SILVA;LOGRADOURO_NAO_CAD;53ª CIA PM;FORTALEZA;URBANO;BOM PASTOR;SERRA VERDE;23.53.3;
DIVINOPOLIS;JOAO SEVERINO DE AZEVEDO;LOGRADOURO_NAO_CAD;142ª CIA PM;NACOES;URBANO;PORTO VELHO;VALE DO SOL;23.142.1;
DIVINOPOLIS;FRANCISCO RIBEIRO;LOGRADOURO_NAO_CAD;53ª CIA PM;WALCHIER RESENDE;URBANO;ALTO GOIAS;LP PEREIRA;23.53.2;
DIVINOPOLIS;WALQUIR RESENDE;COMPLEMENTO_END;53ª CIA PM;WALCHIER RESENDE;URBANO;ALTO GOIAS;LP PEREIRA;23.53.2;
DIVINOPOLIS;ESPIRITO SANTO;LOGRADOURO;53ª CIA PM;CENTRO;URBANO;HIPER CENTRO;CENTRO;23.53.1;
DIVINOPOLIS;2018-014235893-001;N_REDS;142ª CIA PM;PORTO VELHO;URBANO;PORTO VELHO;INTERLAGOS;23.142.1;
DIVINOPOLIS;2018-026773323-001;N_REDS;142ª CIA PM;PORTO VELHO;URBANO;PORTO VELHO;INTERLAGOS;23.142.1;
DIVINOPOLIS;2019-013805502-001;N_REDS;142ª CIA PM;PORTO VELHO;URBANO;PORTO VELHO;INTERLAGOS;23.142.1;
DIVINOPOLIS;GERALDO PEREIRA;BAIRRO_NAO_CAD;139ª CIA PM;GERALDO PEREIRA;URBANO;SAO JOSE;BELVEDERE;23.139.1;
DIVINOPOLIS;PRATAPOLIS;LOGRADOURO_NAO_CAD;53ª CIA PM;BOM PASTOR;URBANO;BOM PASTOR;PADRE LIBERIO;23.53.3;
DIVINOPOLIS;CORALIA DE CASTRO VALINHOS;LOGRADOURO_NAO_CAD;53ª CIA PM;NOSSA SENHORA DA CONCEICAO;URBANO;BOM PASTOR;SERRA VERDE;23.53.3;
DIVINOPOLIS;PACIFICO PINTO FONSECA;LOGRADOURO_NAO_CAD;53ª CIA PM;JARDIM DAS OLIVEIRAS;URBANO;BOM PASTOR;SERRA VERDE;23.53.3;
DIVINOPOLIS;IRIS BRILHANTE;LOGRADOURO_NAO_CAD;139ª CIA PM;RANCHO ALEGRE;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;MIGUEL RODRIGUES FILHO;LOGRADOURO_NAO_CAD;139ª CIA PM;PLANALTO;URBANO;PLANALTO;TIETE;23.139.2;
DIVINOPOLIS;CARACAS;LOGRADOURO_NAO_CAD;139ª CIA PM;BELVEDERE;URBANO;SAO JOSE;BELVEDERE;23.139.1;
DIVINOPOLIS;OLINDA;LOGRADOURO;53ª CIA PM;BOM PASTOR;URBANO;BOM PASTOR;PADRE LIBERIO;23.53.3;
DIVINOPOLIS;PARAISO;LOGRADOURO;142ª CIA PM;ICARAI;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;MOTEL BIG BEN;PONTO_REF;142ª CIA PM;LAGOA DO MANDARINS;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;GOITACAZES;LOGRADOURO_NAO_CAD;142ª CIA PM;JARDIM CANDIDES;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;2019-017459098-001;N_REDS;139ª CIA PM;SAO JUDAS TADEU;URBANO;SAO JOSE;SAO JUDAS;23.139.1;
DIVINOPOLIS;BANANAL;LOGRADOURO;53ª CIA PM;SANTO ANTONIO;URBANO;ALTO GOIAS;SANTO ANTONIO;23.53.2;
DIVINOPOLIS;ERICO VERISSIMO;LOGRADOURO;139ª CIA PM;SAO JUDAS TADEU;URBANO;SAO JOSE;SAO JUDAS;23.139.1;
DIVINOPOLIS;ESTANHO;LOGRADOURO;142ª CIA PM;NITEROI;URBANO;NITEROI;SAO JOAO DE DEUS;23.142.2;
DIVINOPOLIS;ARISTEU BARBOSA;LOGRADOURO_NAO_CAD;139ª CIA PM;JARDIM COPACABANA;URBANO;SAO JOSE;BELVEDERE;23.139.1;
DIVINOPOLIS;NARCISO ALVES FERREIRA;LOGRADOURO_NAO_CAD;142ª CIA PM;CHACARAS CAMPO GRANDE;URBANO;PORTO VELHO;VALE DO SOL;23.142.1;
DIVINOPOLIS;LIMA;LOGRADOURO_NAO_CAD;142ª CIA PM;PADRE EUSTAQUIO;URBANO;PORTO VELHO;VALE DO SOL;23.142.1;
DIVINOPOLIS;PROFESSOR JAEL CORREIA BRANDAO;LOGRADOURO_NAO_CAD;139ª CIA PM;ESPLANADA;URBANO;SAO JOSE;CATALAO;23.139.1;
DIVINOPOLIS;EUCLIDES DA CUNHA;LOGRADOURO_NAO_CAD;139ª CIA PM;SAO JUDAS TADEU;URBANO;SAO JOSE;SAO JUDAS;23.139.1;
DIVINOPOLIS;ANTONIO FLORENTINO DE CASTRO;LOGRADOURO_NAO_CAD;142ª CIA PM;NOVA HOLANDA;URBANO;PORTO VELHO;AEROPORTO;23.142.1;
DIVINOPOLIS;DOMINGOS TEODORO DA FONSECA;LOGRADOURO;53ª CIA PM;NOSSA SENHORA DA CONCEICAO;URBANO;BOM PASTOR;SERRA VERDE;23.53.3;
DIVINOPOLIS;JOSE DE OLIVEIRA;LOGRADOURO;142ª CIA PM;SAO CAETANO;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;2019-019345519-001;N_RAT;53ª CIA PM;IPIRANGA;URBANO;ALTO GOIAS;IPIRANGA;23.53.2;
DIVINOPOLIS;2019-015154940-001;N_REDS;139ª CIA PM;QUINTINO;URBANO;PLANALTO;QUINTINO;23.139.2;
DIVINOPOLIS;COMUNIDADE DO CHORO;BAIRRO_NAO_CAD;139ª CIA PM;CHORO;URBANO;PLANALTO;ERMIDA;23.139.2;
DIVINOPOLIS;PET SHOP/ CLINICA VETERINÁRIA  VILLA ANIMAL;PONTO_REF;53ª CIA PM;LP PEREIRA;URBANO;ALTO GOIAS;LP PEREIRA;23.53.2;
DIVINOPOLIS;MAR E TERRA;LOGRADOURO_NAO_CAD;53ª CIA PM;CANDELARIA;URBANO;BOM PASTOR;SERRA VERDE;23.53.3;
DIVINOPOLIS;2019-021335410-001;N_REDS;139ª CIA PM;JARDIM REAL;URBANO;PLANALTO;QUINTINO;23.139.2;
DIVINOPOLIS;EUCLIDES DA CUNHA;LOGRADOURO;139ª CIA PM;SAO JUDAS TADEU;URBANO;SAO JOSE;SAO JUDAS;23.139.1;
DIVINOPOLIS;ipiranga;COMPLEMENTO_END;53ª CIA PM;IPIRANGA;URBANO;ALTO GOIAS;IPIRANGA;23.53.2;
DIVINOPOLIS;BELVEDERE;COMPLEMENTO_END;139ª CIA PM;BELVEDERE;URBANO;SAO JOSE;BELVEDERE;23.139.1;
DIVINOPOLIS;2019-023414023-001;N_RAT;139ª CIA PM;BELVEDERE;URBANO;SAO JOSE;BELVEDERE;23.139.1;AVENIDA AMAZONAS, 3835, BELVEDERE
DIVINOPOLIS;2019-001154915-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-001795230-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-002422145-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-004552588-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-004748435-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-005058446-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-005392409-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-005738333-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-005829837-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-006175500-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-007189526-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-007820098-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-008172990-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-008361923-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-008501479-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-009011680-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-009210110-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-009420106-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-009604736-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-009658744-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-009686503-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-009771988-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-010262386-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-010381391-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-010407050-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-010772396-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-010958040-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-010958670-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-011231000-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-011342859-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-011638850-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-011668191-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-012011778-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-012093909-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-012183890-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-012324776-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-012458071-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-012666083-001;N_RAT;139ª CIA PM;JOAO ANTONIO GONCALVES;URBANO;SAO JOSE;SAO JUDAS;23.139.1;POLICIA RODOVIARIA VALIDAÇÃO FEITA PELO SGT PHILIPE 139 CIA
DIVINOPOLIS;2019-012793355-001;N_RAT;139ª CIA PM;SAO MIGUEL;URBANO;SAO JOSE;SAO JUDAS;23.139.1;SAO MIGUEL
