Código Grupo;Descrição Grupo;Código Classe;Descrição Classe;Código Subclasse;Descrição Subclasse
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G01000;CRIMES CONTRA A ADMINISTRACAO E FE PUBLICA;G01514;CRESCE FOLHA DE PAGTO C/PESSOAL NO ULTIMO ANO
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G01000;CRIMES CONTRA A ADMINISTRACAO E FE PUBLICA;G01515;OFERTA PUBLICA/COLOCA TITULO NO MERCARDO
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G01000;CRIMES CONTRA A ADMINISTRACAO E FE PUBLICA;G01516;DEIXAR AGENTE VEDAR PRESO ACESSO TELEF//RADIO P COMUN.
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G01000;CRIMES CONTRA A ADMINISTRACAO E FE PUBLICA;G01517;INGRESSO ILEGAL CELULAR/RADIO ESTABELECIMENTO PRISIONAL
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08045;SIMULACAO DA QUALIDADE DE FUNCIONARIO PUBLICO
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08046;USO ILEGITIMO DE UNIFORME OU DISTINTIVO
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08047;EXERCICIO ILEGAL DE PROFISSAO OU ATIVIDADE
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08048;EXERCICIO ILEGAL COMERCIO/OBRA DE ARTE/ANTIGA
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08066;OMISSAO DE COMUNICACAO DE CRIME
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08067;INUMACAO OU EXUMACAO DE CADAVER
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08068;RECUSAR IDENTIFICAR-SE/QUALIFICACAO
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08070;VIOLA PRIVILEGIO POSTAL DA UNIAO
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08430;RECUSA DE MOEDA DE CURSO LEGAL
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08450;SIMULACAO DA QUALIDADE DE FUNCIONARIO PUBLICO
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08460;USO ILEGITIMO DE UNIFORME OU DISTINTIVO
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08470;EXERCICIO ILEGAL DE PROFISSAO OU ATIVIDADE
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08480;EXERCICIO ILEGAL COMERCIO/OBRA DE ARTE/ANTIGA
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08660;OMISSAO DE COMUNICACAO DE CRIME
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08670;INUMACAO OU EXUMACAO DE CADAVER
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08680;RECUSAR IDENTIFICAR-SE/QUALIFICACAO
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08000;CONTRAVENCOES CONTRA A ADMINISTRACAO E FE PUBLICA;G08700;VIOLA PRIVILEGIO POSTAL DA UNIAO
G00000;INFRACOES CONTRA A ADMINISTRACAO E FE PUBLICA;G99000;OUTRAS INFRACOES CONTRA A ADM/FE PUBLICA;G99000;OUTRAS INFRACOES CONTRA A ADM/FE PUBLICA
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H01000;CRIMES CONTRA SENTIMENTO RELIGIOSO E RESPEITO MORTOS;H01208;ULTRAJE/IMPEDE/PERTURBA A CULTO
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H01000;CRIMES CONTRA SENTIMENTO RELIGIOSO E RESPEITO MORTOS;H01209;IMPEDE/PERTURBA CERIMONIA FUNERARIA
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H01000;CRIMES CONTRA SENTIMENTO RELIGIOSO E RESPEITO MORTOS;H01210;VIOLACAO DE SEPULTURA
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H01000;CRIMES CONTRA SENTIMENTO RELIGIOSO E RESPEITO MORTOS;H01211;DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H01000;CRIMES CONTRA SENTIMENTO RELIGIOSO E RESPEITO MORTOS;H01212;VILIPENDIO A CADAVER
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H18000;REMOCAO ORGAO/TECIDOSPARTE CORPO HUMANO P/ TRANSPLANTE;H18014;EXTRAI TECIDO/ORGAO/PARTE DO CORPO HUMANO
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H18000;REMOCAO ORGAO/TECIDOSPARTE CORPO HUMANO P/ TRANSPLANTE;H18015;COMPRA/VENDE TECIDO/RGAO/PARTE DO CORPO HUMAN
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H18000;REMOCAO ORGAO/TECIDOSPARTE CORPO HUMANO P/ TRANSPLANTE;H18016;TECIDO/ORGAO CORPO HUM P/TRANSPLANTE/ENXERTO
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H18000;REMOCAO ORGAO/TECIDOSPARTE CORPO HUMANO P/ TRANSPLANTE;H18017;COLHE/CARREGA/DISTRIBUI PARTE DO CORPO HUM
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H18000;REMOCAO ORGAO/TECIDOSPARTE CORPO HUMANO P/ TRANSPLANTE;H18018;REALIZA TRANSPLANTE/ENXERTO EM DESAC C/A LEI
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H18000;REMOCAO ORGAO/TECIDOSPARTE CORPO HUMANO P/ TRANSPLANTE;H18019;NAO REFAZ CADAVER/P/TER BOA FEICAO/NAO ENTREGA
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H18000;REMOCAO ORGAO/TECIDOSPARTE CORPO HUMANO P/ TRANSPLANTE;H18020;PUBLICA ANUNCIO/APELO PUBLICO EM DESAC C/LEI
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H18000;REMOCAO ORGAO/TECIDOSPARTE CORPO HUMANO P/ TRANSPLANTE;H18140;EXTRAI TECIDO/ORGAO/PARTE DO CORPO HUMANO
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H18000;REMOCAO ORGAO/TECIDOSPARTE CORPO HUMANO P/ TRANSPLANTE;H18150;COMPRA/VENDE TECIDO/RGAO/PARTE DO CORPO HUMAN
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H18000;REMOCAO ORGAO/TECIDOSPARTE CORPO HUMANO P/ TRANSPLANTE;H18160;TECIDO/ORGAO CORPO HUM P/TRANSPLANTE/ENXERTO
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H18000;REMOCAO ORGAO/TECIDOSPARTE CORPO HUMANO P/ TRANSPLANTE;H18170;COLHE/CARREGA/DISTRIBUI PARTE DO CORPO HUM
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H18000;REMOCAO ORGAO/TECIDOSPARTE CORPO HUMANO P/ TRANSPLANTE;H18180;REALIZA TRANSPLANTE/ENXERTO EM DESAC C/A LEI
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H18000;REMOCAO ORGAO/TECIDOSPARTE CORPO HUMANO P/ TRANSPLANTE;H18190;DEIXAR DE RECOMPOR OU ENTREGAR CADAVER
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H18000;REMOCAO ORGAO/TECIDOSPARTE CORPO HUMANO P/ TRANSPLANTE;H18200;PUBLICA ANUNCIO/APELO PUBLICO EM DESAC C/LEI
H00000;INFRACAO CONTRA SENTIMENTO RELIGIOSO/MORTOS;H99000;OUTRAS INFRACAO C/ SENT. RELIG/RESPEITO MORTO;H99000;OUTRAS INFRACAO C/ SENT. RELIG/RESPEITO MORTO
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04028;USO E CONSUMO DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04033;TRAFICO ILICITO DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04034;FABRICA VENDE APETRECHO UTILIZ PREPAR DROGA
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04035;ASSOCIACAO PARA O TRAFICO DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04036;FINANCIAMENTO OU CUSTEIO DO TRAFICO DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04037;COLABORACAO COMO INFORMANTE PARA O TRAFICO DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04038;PRESCRICAO CULPOSA OU EXCESSIVA DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04039;CONDUCAO DE EMBARCACAO OU AERONAVE SOB EFEITO DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04120;TRAFICO DE SUBSTANCIA ENTORPECENTE
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04121;TRAFICO DE MATERIA-PRIMA P/ SUBST ENTORPECENT
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04122;INDUZ/AUXILIA ALGUEM A USAR ENTORPECENTES
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04130;PRODUZ/TRAFICO OBJETO FAZ DROGA ILIC. S/ AUT
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04140;ASSOCIACAO PARA O TRAFICO
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04150;PRESCREVE/MIN. SUB. ENTORPECENTE DOSE MAIOR
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04160;ADQUIRIR/GUARDAR/TRAZER DROGA P/ USO PROPRIO
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04170;VIOLA SIGILO NA INVESTIG. DE TRAFICO/USODROGA
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04280;USO OU CONSUMO DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04330;TRAFICO ILICITO DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04331;TRAFICO ILICITO MATERIAS PRIMAS USO PREPARO DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04332;CULTIVO PLANTAS UTILIZADAS PREPARACAO DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04333;UTILIZ/CONSENTIMENTO USO LOCAL/BEM TRÁFICO DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04334;INCENTIVO AO USO OU CONSUMO DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04335;OFERECIMENTO EVENTUAL AO CONSUMO DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04340;FABRIC/VEND/POSSE APETRECHOS USO PREP/TRANSF.DROGA
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04350;ASSOCIACAO PARA O TRAFICO DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04351;ASSOCIACAO P/ FINANCIAMENTO/CUSTEIO TRAFICO DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04360;FINANCIAMENTO/CUSTEIO DO TRAFICO DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04370;COLABORACAO COMO INFORMANTE TRAFICO DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04380;PRESCRICAO CULPOSA OU EXCESSIVA DE DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I04000;CRIMES REL NORMA REPRESSAO PROD TRAFICO ILICITO DROGA;I04390;CONDUCAO EMBARCACAO/AERONAVE SOB EFEITO DROGAS
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I99000;OUTRA INFRACAO REFERENTE A SUB. ENTORPECENTE;I99000;OUTRA INFRACAO REF. SUSTANCIAS ENTORPECENTES
I00000;INFRACOES REL. REPRESSAO PROD TRAFICO ILICITO DROGAS;I99000;OUTRA INFRACAO REFERENTE A SUB. ENTORPECENTE;I99000;OUTRA INFRACAO REFERENTE A SUB. ENTORPECENTE
J00000;INFRACOES REF. A ELEICOES;J00001;AQUISICAO DE SIMULACRO DE URNA ELEITORAL;J00001;AQUISICAO DE SIMULACRO DE URNA ELEITORAL
J00000;INFRACOES REF. A ELEICOES;J00002;BOCA DE URNA;J00002;BOCA DE URNA
J00000;INFRACOES REF. A ELEICOES;J00003;PANFLETAGEM ILEGAL PARA FINS ELEITORAIS;J00003;PANFLETAGEM ILEGAL PARA FINS ELEITORAIS
J00000;INFRACOES REF. A ELEICOES;J00004;PROPAGANDA ILEGAL PARA FINS ELEITORAIS;J00004;PROPAGANDA ILEGAL PARA FINS ELEITORAIS
J00000;INFRACOES REF. A ELEICOES;J00005;TRANSPORTE ILEGAL DE ELEITORES;J00005;TRANSPORTE ILEGAL DE ELEITORES
J00000;INFRACOES REF. A ELEICOES;J00006;VENDA DE BEBIDA ALCOOLICA;J00006;VENDA DE BEBIDA ALCOOLICA
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20289;INSCREVER-SE FRAUDULENTAMENTE ELEITOR
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20290;INDUZ INSCRICAO DE ELEITOR C/ INFRACAO DA LEI
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20291;EFETUA O JUIZ, C/FRAUDE A ALISTANDO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20292;NEGA/RETARDA A INSCRICAO S/ MOTIVO LEGAL
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20293;PERTURBA/IMPEDE DE QQ FORMA O ALISTAMENTO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20295;RETER TITULO ELEITORAL CONTRA A VONTADE
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20296;PREJUDICAR O TRABALHO ELEITORAL COM DESORDEM
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20297;IMPEDE/EMBARACA O EXERCICIO DO SUFRAGIO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20298;PRENDE ELEITOR//OUTROS/MEMBRO/MESA/PARTIDO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20299;DA/OFERECE/SOL/RECEBE, VANTAGEM, P/VOTO/NAO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20300;AUTORIDADE COAGE ALGUEM A VOTAR/NAO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20301;COAGE VIOLENCIA/GRAVE AMEACA P/ VOTAR/NAO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20302;FRAUDA EXERC VOTO ELEITOR FORNEC GRAT ALIMENTO/TRANSP
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20303;MAJORA PRECO DE UTILIDADE/SERVICO A ELEICAO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20304;NAO FORNECE SC UTILIDADE PUBLICO NA ELEICAO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20305;AUTORIDADE IMCOMPETENTE INTERVE NA VOTACAO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20306;DESOBEDECE A ORDEM DE CHAMADA PARA VOTACAO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20307;FORNECE CEDULA OFICIAL ASSINALADA AO ELEITOR
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20308;CEDE CEDULA OFCIAL EM OCASIAO DIVERSA DA ELEC
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20309;TENTA/VOTAR MAIS DE UMA VEZ/LUGAR DE OUTREM
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20310;MESA RECEPT NAO IMPEDE FALHA QUE ANULE O VOTO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20311;PERMITE/VOTA FORA DA SECAO ELEITORAL
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20312;VIOLAR OU TENTAR VIOLAR O SIGILO DO VOTO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20313;NAO EMITE BOLETIM DE APURACAO EM TEMPO HABIL
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20314;NAO RECOLHE URNA C/CEDULA APURADA/NAO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20315;ALTERA MAPA DE APURACAO C/INFORMACAO FALSA
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20316;NAO LANCA PROTESTO NA ATA DA ELEICAO/APURACAO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20317;VIOLA/TENTA VIOLAR SIGILO DA URNA/INVOLUCROS
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20318;APURACAO DOS VOTOS TENDO VOTO SOB IMPUGNACAO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20319;ASSINA O ELEITOR MAIS DE UMA REGISTRO PARTIDO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20320;INSCREVE O ELEITOR MAIS DE UM PARTIDO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20321;ASSINA O ELEITOR MAIS DE UM REGISTRO/PARTIDO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20323;DIVULGA FATOS FALSO QUE INFLUENCIE A VOTACAO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20324;CALUNIA/IMPUTA CRIME NA PROPAGANDA ELEITORAL
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20325;DIFAMAR ALGUEM, NA PROPAGANDA ELEITORAL
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20326;INJURIA ALGUEM NA PROPAGANDA ELEITORAL
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20331;INUTILIZA/ALTERA PROPAGANDA EMPREGADO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20332;IMPEDIR O EXERCICIO DE PROPAGANDA
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20334;PROPAGANDA OU ALICIAMENTO INDEVIDO DE ELEITOR
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20334;USA PREMIO/SORTEIO P/PROPAGANDA/ALICIA ELEITOR
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20335;FAZ PROPAGANDA EM LINGUA ESTRANGEIRA
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20337;COMICIO/SIMILAR COM PESSOA SEM DIR. POLITICO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20337;COMICIO/SIMILAR COM PESSOA SEM DIREITO POLITICO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20338;NAO PERMITE A PRIORIDADE ELEITORAL NO CORREIO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20339;DESTROI/SUPRIME/OCULTA URNA/DOC DA ELEICAO
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20340;PRODUZ/ADQUIRE/SUBTRAI/GUARDA URNA/DOC. TRE
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20341;RETARDA/NAO PUBLICA ATO DA JUSTICA ELEITORAL
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20342;MP NAO PROMOVE DENUNCIA/EXECUCAO DE SENTENCA
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20343;JUIZ NAO CUMPRE ART.357/CODIGO ELEITORAL
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20344;RECUSA/ABANDONA O SC ELEITORAL S/JUSTA CAUSA
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20346;VIOLA O ART.377 DO CODIGO ELEITORAL
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20347;RECUSA/EMBARACA ACOES DA JUSTICA ELEITORAL
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20348;FALSIFICA/ALTERA DOC. PUBLICO P/FIM ELEITORAL
J00000;INFRACOES REF. A ELEICOES;J20000;CRIMES RELATIVOS A LEGISLACAO ELEITORAL;J20348;FALSIFICA/ALTERA DOC. PUBLICO P/FINS ELEITORAIS
